url,dish_name,instructions,cooking_time,servings,difficulty,usage,tips,image_link,index,ingredient_names,ingredient_quantities,category
https://monngonmoingay.com/mien-xao-luon-chien-gion/,Miến xào lươn chiên giòn,"['Miến ngâm mềm, cắt đôi.', 'Hành tây, ớt chuông, cắt cải cắt sợi bản 0.5cm. Cà rốt cắt sợi. Gừng băm vắt lấy nước cốt.', 'Pha nước xào: 1m hạt nêm Aji-ngon®, 1/2m bột ngọt AJI-NO-MOTO®, 1/2m đường, 1m nước tương “Phú Sĩ”, tiêu và 2M nước.', 'Lươn sơ chế sạch, khứa dọc 2 bên mình lươn, ướp với 1M nước gừng sau đó tẩm Aji-Quick® Bột Chiên Gà Giòn, chiên chín vàng, vớt ra róc lấy thịt.', 'Phi thơm hành tỏi băm, xào rau củ, nêm 1/3m hạt nêm Aji-ngon®, cho miến và nước xào vào, cho tiếp lươn vào đảo đều, tắt lửa.']",20,4,Dễ,['Cho miến ra dĩa rắc tiêu và hành ngò lên trên. Dùng nóng.'],"['Ướp lươn với nước gừng để khử mùi tanh của lươn.', 'Pha sẵn nước gia vị để xào miến nhanh và thấm đều gia vị.']",https://monngonmoingay.com/wp-content/uploads/2015/08/MienLuon_CQC4983.png,628,"['Lươn', 'Miến', 'Hành tây', 'Ớt chuông xanh đỏ', 'Bắp cải', 'Cà rốt', 'Hành tỏi băm', 'Gừng băm', 'Dầu ăn, tiêu, đường']","['Lươn 150g', 'Miến 100g', 'Hành tây 30g', 'Ớt chuông xanh đỏ 30g', 'Bắp cải 30g', 'Cà rốt 30g', 'Hành tỏi băm', 'Gừng băm', 'Dầu ăn, tiêu, đường']",xào
https://monngonmoingay.com/mi-can-kho-tieu-xanh/,Mì căn kho tiêu xanh,"['Mì căn cắt lát xéo dày 1cm, ướp 1/2m muối, 2m hạt nêm Aji-ngon® từ nấm hương và hạt sen, 1M nước tương “Phú Sĩ”, để 15 phút cho thấm gia vị.', 'Tiêu xanh đập dập. Nấm rơm khía chữ thập trên đầu. Thơm cắt lát. Gừng và ớt sừng cắt hình thoi.', 'Xào mì căn với dầu cho se mặt, cho poa-rô, sả và tiêu xanh vào xào thơm, cho tiếp nấm rơm vào xào, thêm 2M tương ớt, 1M dầu điều và nước dừa vào nấu sôi. Cho thơm, gừng, ớt vào kho lửa liu riu, nêm 1/2M hạt nêm Aji-ngon® từ nấm hương và hạt sen, 2M nước tương “Phú Sĩ”, kho đến khi các nguyên liệu chín và thấm vị, nước kho sánh lại, tắt lửa.']",30,4,Dễ,['Dùng nóng với cơm trắng.'],"['Xào trước mì căn với dầu để khi kho mì căn thơm và không bị bở.', 'Cắt lát xéo mì căn để gia vị dễ thấm vào bên trong và giúp món ăn đẹp hơn.']",https://monngonmoingay.com/wp-content/uploads/2015/08/Mi-can_CQC5120.png,629,"['Mì căn', 'Tiêu xanh', 'Nấm rơm', 'Thơm', 'Poa-rô băm nhỏ', 'Gừng', 'Ớt sừng', 'Sả băm', 'Nước dừa tươi', 'Dầu ăn, dầu điều, tương ớt, muối, đường']","['Mì căn 300g', 'Tiêu xanh 25g', 'Nấm rơm 300g', 'Thơm 1/4 trái', 'Poa-rô băm nhỏ 2M', 'Gừng 15g', 'Ớt sừng 1 trái', 'Sả băm 2M', 'Nước dừa tươi 1 trái', 'Dầu ăn, dầu điều, tương ớt, muối, đường']",kho
https://monngonmoingay.com/canh-ga-dui-trong/,Cánh gà dùi trống,"['Hành, tỏi giã nhuyễn, vắt lấy nước. Lá chanh cắt nhuyễn. Chanh vắt lấy nước cốt. Trứng gà đập vào tô, đánh tan.', 'Khứa nhẹ vào giữa hai khớp cánh gà, bẻ cho xương nhô ra, dùng tay tuốt để dồn thịt về một bên, xong cắt đứt phần này ra. Sau đó làm tương tự với khớp còn lại. Ướp cánh gà với nước cốt hành, tỏi, 2m hạt nêm Aji-ngon®, 1m muối, 1/2m tiêu và 1m nước cốt chanh, để thấm 10-15 phút.', 'Đun nóng dầu, tẩm cánh gà qua bột mì, nhúng qua trứng, lăn qua bột xù rồi cho vào chiên vàng, vớt ra để ráo dầu. Quấn giấy bạc phần xương cho đẹp.', 'Pha xốt chấm: trộn đều 4M xốt Mayonnaise Aji-Mayo® với 1M tương ớt, 2M tương cà và lá chanh cắt nhuyễn.']",45,4,Dễ,"['Xếp cánh gà chiên ra dĩa, chấm với xốt vừa pha và ăn kèm xà lách trộn.']",['Ướp thịt với 1 ít nước cốt chanh món ăn sẽ thơm hơn.'],https://monngonmoingay.com/wp-content/uploads/2015/08/6.Canhgaduitrong2.png,630,"['Cánh gà', 'Tỏi', 'Hành tím', 'Chanh', 'Lá chanh', 'Trứng gà', 'Bột mì, bột xù', 'Tương ớt, tương cà', 'Muối, tiêu, dầu ăn']","['Cánh gà 600g', 'Tỏi 2 tép', 'Hành tím 2 củ', 'Chanh 1 trái', 'Lá chanh 2 lá', 'Trứng gà 2 trái', 'Bột mì, bột xù', 'Tương ớt, tương cà', 'Muối, tiêu, dầu ăn']",món khác
https://monngonmoingay.com/bong-thien-ly-xao-tom/,Bông thiên lý xào tôm,"['Tôm làm sạch, ướp 1/2M hạt nêm Aji-ngon®, 1 ít tiêu, 1M hành tím, để thấm.', 'Bông thiên lý và giá lặt rửa sạch.', 'Phi thơm hành tím, cho tôm vào xào, trút ra dĩa. Thêm dầu ăn vào chảo, cho thiên lý vào xào, thêm 2M nước, nêm 1M hạt nêm Aji-ngon®, cho giá và tôm vào đảo đều. Tắt lửa.']",20,4,Dễ,"['Cho bông thiên lý xào tôm ra dĩa, rắc thêm tiêu, hành phi, chấm kèm nước tương “Phú Sĩ” và ớt cắt lát hoặc tương ớt.']","['Chọn bông thiên lý tươi non, còn nhiều búp.', 'Xào bông thiên lý nhanh tay để giữ được độ giòn.']",https://monngonmoingay.com/wp-content/uploads/2015/08/IMG-0143-bong-thien-ly-xao-tom.png,631,"['Tôm tươi', 'Bông thiên lý', 'Giá', 'Hành tím băm', 'Hành tím phi', 'Ớt xắt lát', 'Tiêu, tương ớt, dầu ăn']","['Tôm tươi 150g', 'Bông thiên lý 150g', 'Giá 50g', 'Hành tím băm 2M', 'Hành tím phi 1M', 'Ớt xắt lát', 'Tiêu, tương ớt, dầu ăn']",xào
https://monngonmoingay.com/cua-lot-phong-sa/,Cua lột phong sa,"['Cua lột làm sạch, để ráo, ướp với 1/3M tiêu, 1/3M bột ớt, 1/2M hạt nêm Aji-ngon®, 1M nước tỏi, sau đó vắt 2 miếng chanh vào để khử mùi tanh.', 'Trứng gà khuấy tan.', 'Lấy 20g bột xù, 30g chà bông và xác tỏi rang trên bếp cho chà bông và bột xù khô, giã nhuyễn.', 'Vớt cua ra, ép nhẹ cho cua ráo.', 'Lăn cua qua bột mì, qua trứng rồi lăn vào bột xù cho miếng cua áo đều bột xù. Chiên cua đến khi cua chín vàng đều. Vớt cua ra để ráo dầu, phết qua 1 lớp bơ mỏng rồi dọn ra dĩa, rắc chà bông trộn bột xù và xác tỏi lên trên.']",25,4,Dễ,['Dọn kèm với xốt Mayonnaise Aji-Mayo® Ngọt Dịu trộn tương ớt (tỷ lệ 2:1).'],"['Vắt chanh vào cua lột khi ướp để khử mùi tanh và giúp cua thơm hơn.', 'Lăn cua qua bột mì giúp giữ được độ ngọt của cua và hạn chế nổ trong quá trình chiên.']",https://monngonmoingay.com/wp-content/uploads/2015/08/CuaPhongSa_CQC4904.png,632,"['Cua lột', 'Chà bông lạt', 'Bột chiên xù', 'Bột mì', 'Trứng gà', 'Bơ', 'Chanh', 'Tương ớt', 'Tỏi băm', 'Tiêu, ớt bột, dầu ăn']","['Cua lột 300g', 'Chà bông lạt 50g', 'Bột chiên xù 100g', 'Bột mì 50g', 'Trứng gà 1 quả', 'Bơ 50g', 'Chanh 1 trái', 'Tương ớt', 'Tỏi băm', 'Tiêu, ớt bột, dầu ăn']",món khác
https://monngonmoingay.com/ca-tim-tay-cam/,Cà tím tay cầm,"['Cà tím cắt khúc dài khoảng 5cm, ngâm nước muối. Đậu hũ cắt miếng vuông cạnh 1cm, trụng qua nước sôi, để ráo.', 'Nấm rơm cắt bỏ gốc, luộc với nước có nêm ít muối rồi rửa lại bằng nước lạnh, sau đó cắt hạt lựu. Hành boaro cắt lát xéo.', 'Ớt, gừng, củ kiệu ngâm chua băm nhuyễn. Bột năng pha loãng với nước.', 'Đun nóng dầu ăn, cho cà tím vào chiên sơ, vớt ra để ráo dầu.', 'Phi thơm gừng, ớt và củ kiệu ngâm chua bằng dầu điều, thêm 2M xốt cà vào xào cho ra màu, cho nấm rơm vào xào thấm, thêm 2 chén nước, nêm 2M xốt tương LISA , 2M nước tương LISA, 1/4m muối, 1m đường, 1m tiêu và 2M nước bột năng. Cho cà tím vào rim khoảng 3 phút rồi cho đậu hũ và hành boaro vào, đảo nhẹ, rim thêm 2 phút nữa thì tắt bếp.']",30,4,Dễ,"['Dọn cả thố ra khi dùng, dùng chung với cơm.']","['Ngâm cà tím vào nước muối pha loãng để cà không bị đen và loại bỏ vị đắng.Dùng củ kiệu ngâm chua thay cho tỏi, hành boaro thay cho hành lá sẽ giúp tăng thêm hương vị món ăn']",https://monngonmoingay.com/wp-content/uploads/2015/08/Catimtaycam-540-360.jpg,633,"['Cà tím lớn', 'Đậu hũ non', 'Nấm rơm', 'Hành boaro', 'Muối, tiêu, đường, dầu ăn, dầu điều', 'Xốt cà hộp, bột năng', 'Ớt, gừng, củ kiệu ngâm chua', 'Xốt tương LISA']","['Cà tím lớn 1 trái', 'Đậu hũ non 1 miếng', 'Nấm rơm 100g', 'Hành boaro ½ cây', 'Muối, tiêu, đường, dầu ăn, dầu điều', 'Xốt cà hộp, bột năng', 'Ớt, gừng, củ kiệu ngâm chua', 'Xốt tương LISA']",món khác
https://monngonmoingay.com/cha-ech-la-lot-chien/,Chả ếch lá lốt chiên,"['Ếch làm sạch để ráo, băm nhuyễn. Lá lốt cắt nhỏ.', 'Trộn thịt ếch với giò sống, lá lốt, 1M hành tỏi băm, 1M sả băm, 2M ớt băm, 3M Aji-Quick® Bột Chiên Gà Giòn, 1m hạt nêm Aji-ngon®, 2M bột cà ri và 1m bột nghệ.', 'Vo viên ếch cỡ trái chanh, ấn dẹp, áo qua một lớp Aji-Quick® Bột Chiên Gà Giòn.', 'Đun nóng chảo dầu cho chả ếch vào chiên chín vàng giòn.', 'Làm nước mắm me: đun sôi hỗn hợp gồm 4M đường, 2M nước mắm, 2M nước, 3M nước cốt me đến khi tan đường, thêm 1M gừng băm, 1M ớt băm. Tắt lửa.']",15,4,Dễ,"['Cho chả ếch ra dĩa cùng với rau thơm, xà lách, dưa leo, ăn kèm nước mắm me.']","['Chọn ếch tươi thịt trong, xương nhỏ dễ băm xương và khi ăn xương ếch không bị cứng.', 'Chọn lá lốt nhỏ giúp tạo mùi thơm cho món ăn.']",https://monngonmoingay.com/wp-content/uploads/2015/08/Cha-ech_CQC4919.png,634,"['Thịt ếch', 'Lá lốt', 'Giò sống', 'Hành tỏi băm', 'Ớt sừng băm', 'Sả băm', 'Gừng băm', 'Nước me', 'Bột cà ri, bột nghệ', 'Dầu ăn, nước mắm, đường']","['Thịt ếch 300g', 'Lá lốt 30g', 'Giò sống 100g', 'Hành tỏi băm', 'Ớt sừng băm', 'Sả băm', 'Gừng băm', 'Nước me', 'Bột cà ri, bột nghệ', 'Dầu ăn, nước mắm, đường']",chiên
https://monngonmoingay.com/ga-xao-lan-mayonnaise/,Gà xào lăn mayonnaise,"['Gà chặt miếng vừa ăn, ướp 1M bột cà ri, 2M hạt nêm Aji-ngon®, 1M đường, 1 nước mắm, để thấm.', 'Hành tây cắt múi cau. Bún tàu ngâm mềm, cắt khúc. Nấm mèo ngâm mềm cắt miếng vừa ăn. Ớt cắt lát. Sả đập dập. Rau om cắt nhỏ.', 'Cho dầu ăn vào chảo, xào thơm sả, tỏi, 1/2 lượng ớt xắt lát xào cho thơm, cho tiếp lá cà ri, xào đều, cho tiếp thịt gà vào xào với lửa lớn. Khi thịt gà đã săn, giảm lửa nhỏ, cho thêm 1 m bột cà ri và một ít dầu điều, khoảng 1 chén nước cốt dừa, 1M tương ớt, thêm hành tây, 1/4 lọn bún tàu đã được ngâm mềm và cắt thành khúc ngắn 7cm. Cuối cùng tắt lửa, cho 2M xốt Mayonnaise Aji-Mayo®, đảo đều.']",25,4,Dễ,"['Cho món gà ra dĩa sâu lòng, rắc đậu phộng, rau om và ớt cắt lát, la càri chiên lên trên. Dùng với cơm hoặc bánh mì.']","['Ướp thịt gà với bột cà ri để thịt gà thấm màu và vị cà ri khi xào.', 'Hạ lửa khi xào bột cà ri để bột không bị khét và dậy mùi thơm.']",https://monngonmoingay.com/wp-content/uploads/2015/08/IMG-0242-ga-xao-lan-mayonnaise.png,635,"['Đùi gà', 'Hành tây', 'Nước cốt dừa', 'Nước cốt dừa', 'Ớt sừng', 'Sả cây', 'Lá cà ri', 'Nấm mèo', 'Tỏi băm', 'Đậu phộng rang, rau om', 'Đường, nước mắm, dầu điều, bột cà ri, tương ớt']","['Đùi gà 2 cái', 'Hành tây 1/2 củ', 'Nước cốt dừa 1/2 chén', 'Nước cốt dừa 1/2 chén', 'Ớt sừng 1 trái', 'Sả cây 3 khúc', 'Lá cà ri 1 nhánh', 'Nấm mèo 3 tai', 'Tỏi băm', 'Đậu phộng rang, rau om', 'Đường, nước mắm, dầu điều, bột cà ri, tương ớt']",xào
https://monngonmoingay.com/mi-vang-xot-tom/,Mì vàng xốt tôm,"['Mực khứa vảy rồng, cắt miếng vừa ăn, ướp với 1M hạt nêm Aji-ngon®, 1m tiêu, để thấm.', 'Cải ngọt cắt khúc 5cm. Cà rốt cắt sợi dài 5cm. Mì vàng chần qua nước sôi, để ráo.', 'Xốt tôm khô: Xào ớt với dầu cho lên màu đỏ, cho hành tỏi vào phi thơm, thêm tôm khô và 1M tương cà vào xào tiếp, nêm 1M đường, 1M hạt nêm Aji-ngon®, 2M nước tương “Phú Sĩ”, tiếp tục xào lửa nhỏ đến khi xốt dậy mùi thơm và lên màu đỏ. Tắt lửa. Thêm 3M Giấm gạo lên men LISA® và ít dầu điều.', 'Xào mì: Đun nóng dầu, xào mì nhanh tay. Nêm 2M xốt, đảo đều, để riêng.', 'Tiếp tục phi thơm tỏi, cho tôm mực vào xào săn, cho cải ngọt, cà rốt và xốt còn lại vào xào đến khi tôm mực chín. Cho mì vào hỗn hợp đang xào, thêm giá, đảo đều trên lửa lớn, tắt lửa.']",30,4,Dễ,"['Cho mì xào ra dĩa, dùng nóng, kèm với nước tương “Phú Sĩ” và ớt cắt lát.']","['Áp chảo mì vàng giúp sợi mì săn và thơm hơn.', 'Xào tôm khô trên lửa nhẹ để tôm khô ráo và giữ được mùi thơm.']",https://monngonmoingay.com/wp-content/uploads/2015/08/MixotTom_CQC5140.png,636,"['Mì vàng cọng lớn', 'Mực lá', 'Tôm sú lột vỏ, bỏ đầu chừa đuôi', 'Cà rốt', 'Giá', 'Tôm khô xay nhỏ', 'Ớt băm', 'Hành tỏi băm', 'Dầu ăn, dầu điều, tương cà, đường, tiêu']","['Mì vàng cọng lớn 400g', 'Mực lá 150g', 'Tôm sú lột vỏ, bỏ đầu chừa đuôi 150g', 'Cà rốt 50g', 'Giá 50g', 'Tôm khô xay nhỏ 2M', 'Ớt băm 2M', 'Hành tỏi băm', 'Dầu ăn, dầu điều, tương cà, đường, tiêu']",xốt
https://monngonmoingay.com/so-long-chien-gion/,Sò lông chiên giòn,"['Sò lông ngâm nước lạnh có ớt đập dập hoặc nước vo gạo khoảng 30 phút cho nhả bớt cát. Sau đó tách ra lấy thịt, cắt bỏ phần đen. Trứng gà đánh tan.', 'Cháo gói cán đều, trộn 1M mè đen.', 'Đun nóng dầu ăn. Lăn sò lông qua một mì, trứng, rồi lăn qua hỗn hợp cháo gói và mè đen, cho sò vào chiên vàng hai mặt, vớt ra giấy thấm dầu.', 'Pha xốt chấm: 2M xốt Mayonnaise Aji-Mayo®, 1M sữa đặc, 3M sữa tươi, 1m chanh muối, 1m ngò rí băm và một ít tiêu.']",30,4,Dễ,"['Cho sò chiên ra dĩa, chấm kèm xốt đã pha.']","['Sử dụng cháo gói thay bột xù để tạo sự mới lạ cho món ăn.', 'Cho chanh muối vào xốt để món ăn lạ miệng hơn.']",https://monngonmoingay.com/wp-content/uploads/2015/08/05_CQC2324_SoLongChienGion.png,637,"['Sò lông', 'Chanh muối băm nhỏ', 'Cháo gói', 'Trứng gà', 'Cọng ngò rí băm', 'Sữa tươi không đường', 'Sữa đặc', 'Mè đen', 'Tiêu, bột mì, dầu ăn']","['Sò lông 1kg', 'Chanh muối băm nhỏ 1m', 'Cháo gói 1 gói', 'Trứng gà 2 quả', 'Cọng ngò rí băm 1M', 'Sữa tươi không đường', 'Sữa đặc', 'Mè đen', 'Tiêu, bột mì, dầu ăn']",chiên
https://monngonmoingay.com/vit-kho-nuoc-tuong/,Vịt kho nước tương,"['Gừng cắt sợi, ngâm 1 phần với nước giấm đường để bớt hăng và đắng, vắt ráo. Hành tím bóc vỏ, băm nhỏ.', 'Thịt vịt rửa sạch, tách riêng ức và đùi, khứa vài đường trên da để khi chiên thịt bung ra sẽ đẹp hơn. Đun nóng ít dầu trong chảo, cho thịt vịt vào chiên sơ hơi vàng, đặt mặt da nằm dưới nước, lấy ra chặt miếng vừa ăn, ướp với phần gừng còn lại, hành tím băm, 1m hạt nêm Aji-ngon®, 1M đường, 1M nước tương LISA, 1/2m tiêu, để thấm 5 phút.', 'Hành boaro cắt lát xéo. Ớt sừng bỏ hạt, cắt hình thoi. Nấm rơm làm sạch, cắt đôi.', 'Phi thơm gừng với dầu điều, cho thịt vịt vào xào săn, thêm nấm và 0,5 lít nước và nước tương còn sư khi ướp thịt vào đảo đều. Đậy nắp, kho nhỏ lửa đến khi thịt chín mềm, nước kho cạn sệt. Thêm hành boaro và ớt sừng vào kho thêm 1 phút cho mềm.']",45,4,Dễ,"['Múc thịt vịt kho ra dĩa, ăn với cơm trắng va dưa leo cắt lát.']","['Chiên phần da trước khi kho sẽ loại bỏ bớt mỡ giúp đỡ ngán, khử mùi hôi của vịt và tạo màu cho món ăn.', 'Ngâm gừng với nước giấm đường sẽ làm dịu mùi hăng và vị đắng của gừng.']",https://monngonmoingay.com/wp-content/uploads/2015/08/9.Vitkhonuoctuong3.png,638,"['Vịt', 'Gừng', 'Nấm rơm', 'Hành tím', 'Ớt sừng', 'Hành boaro', 'Tiêu, đường, dầu ăn, dầu điều']","['Vịt 1/2 con', 'Gừng 50g', 'Nấm rơm 100g', 'Hành tím 1 củ', 'Ớt sừng 1 trái', 'Hành boaro 1/4 cây', 'Tiêu, đường, dầu ăn, dầu điều']",kho
https://monngonmoingay.com/banh-khoai-tay/,Bánh khoai tây,"['Khoai tây, khoai môn cắt sợi nhuyễn. Hành tây cắt sợi. Hành lá cắt nhỏ.', 'Tôm cắt hạt lựu, ướp ít tiêu và 1m hành tím băm, để thấm.', 'Pha Aji-Quick® Bột Chiên Giòn Hải Sản với nước theo công thức ghi trên bao bì.', 'Trộn đều khoai tây, khoai môn, bắp hạt, hành tây, hành lá và tôm với hỗn hợp Aji-Quick® Bột Chiên Giòn Hải Sản.', 'Đun nóng ít dầu ăn trong chảo, đặt khuôn vào cho nóng rồi múc 1 ít hỗn hợp vào chiên, khi 1 mặt bánh đã chín vàng, lấy khuôn ra và lật bánh lại chiên đến khi mặt bánh còn lại chín vàng, vớt ra để ráo dầu.']",15,4,Dễ,"['Xếp bánh ra dĩa, chấm kèm xốt Mayonnaise Aji-Mayo® trộn tương xí muội tỉ lệ (2:1).']","['Chiên bánh khoai tây ít dầu với lửa vừa đến khi khoai tây chín vàng thì bánh sẽ giòn ngon hơn.', 'Khoai nên cắt sợi nhỏ đều nhau để khoai chín đều và giòn hơn.']",https://monngonmoingay.com/wp-content/uploads/2015/08/BanhKTay_CQC5196.png,639,"['Khoai tây', 'Khoai môn', 'Tôm', 'Bắp hạt', 'Hành tây', 'Hành lá', 'Hành tím băm', 'Tiêu, tương xí muội, dầu ăn', 'Aji-Quick® Bột Chiên Giòn']","['Khoai tây 150g', 'Khoai môn 50g', 'Tôm 50g', 'Bắp hạt 30g', 'Hành tây 20g', 'Hành lá 1 cọng', 'Hành tím băm', 'Tiêu, tương xí muội, dầu ăn', 'Aji-Quick® Bột Chiên Giòn']",kho
https://monngonmoingay.com/rau-cang-cua-tron-tom/,Rau càng cua trộn tôm,"['Tôm sú bóc vỏ, chẻ lưng, ướp 1/2M đường, 1/2M hạt nêm Aji-ngon®, 1/2M tiêu, 1M tỏi băm, để thấm. Đầu tôm để riêng, nấu với 1/2 lít nước trong 30 phút, vớt đầu tôm ra để riêng.', 'Hành tây cắt sợi, trộn 1M đường, vắt ráo. Cà chua bi cắt đôi.', 'Rau càng cua nhặt sạch, bỏ đi phần rau già.', 'Phi thơm tỏi với 2M dầu ăn, cho tôm vào xốc nhanh tay, cho ra dĩa để riêng.', 'Cô đặc nước nấu đầu tôm, nêm 3M Giấm gạo lên men LISA®, 2M đường, 1/3M muối, 1/3M tiêu, 1M tương ớt, trộn đều.', 'Trộn rau càng cua với tôm, cho nước trộn gỏi vào trộn đều, thêm cà chua bi, ớt sợi và hành phi vào, nếm vị chua ngọt là được.']",25,4,Dễ,"['Trang trí món ăn ra dĩa, thêm hành phi lên trên.']","['Ướp gia vị vào tôm và xốc trên chảo giúp tôm thấm gia vị và thơm ngon hơn.', 'Để nước trộn gỏi thật nguội rồi trộn rau để rau không bị xẹp, mất ngon.']",https://monngonmoingay.com/wp-content/uploads/2015/08/IMG-0075-rau-cang-cua-tron-tom.png,640,"['Tôm sú', 'Rau càng cua', 'Hành tây', 'Cà chua bi', 'Hành phi, tỏi băm, ớt cắt sợi', 'Muối, tiêu, đường, tương ớt, dầu ăn']","['Tôm sú 300g', 'Rau càng cua 200g', 'Hành tây 1/2 củ', 'Cà chua bi 5 quả', 'Hành phi, tỏi băm, ớt cắt sợi', 'Muối, tiêu, đường, tương ớt, dầu ăn']",trộn
https://monngonmoingay.com/thit-kho-cu-kieu/,Thịt kho củ kiệu,"['Thịt heo cắt miếng vừa ăn, ướp 1.5M hạt nêm Aji-ngon®, 1M bột ngọt AJI-NO-MOTO®, 1/2 M đường, 1.5M nước tương “Phú Sĩ”, 1M dầu điều, tiêu và hành tím băm, để thấm.', 'Tiêu xanh đập dập. Hành lá cắt nhỏ.', 'Phi thơm hành tím băm với dầu ăn, cho thịt vào xào sơ, thêm nước cho xâm xấp mặt thịt, thêm củ kiệu và tiêu xanh vào kho với lửa liu riu đến khi gần cạn nước, rắc thêm tiêu và hành lá, tắt lửa.']",30,4,Dễ,['Cho thịt kho ra dĩa. Dùng với cơm.'],['Nếu củ kiệu chưa đủ vị chua thì có thể thêm 1 ít giấm vào để món ăn có vị chua ngọt hài hòa.'],https://monngonmoingay.com/wp-content/uploads/2015/08/Thit-kho-cu-kieu-540-360.jpg,641,"['Thịt nạc dăm', 'Củ kiệu ngâm chua', 'Tiêu xanh', 'Hành tím băm', 'Hành lá', 'Đường, tiêu, dầu điều, dầu ăn']","['Thịt nạc dăm 300g', 'Củ kiệu ngâm chua 100g', 'Tiêu xanh 3 nhánh', 'Hành tím băm', 'Hành lá', 'Đường, tiêu, dầu điều, dầu ăn']",kho
https://monngonmoingay.com/trung-hap-kieu-nhat/,Trứng hấp kiểu nhật,"['Tôm tươi bóc bỏ đầu và vỏ. Thịt gà thái miếng. Thanh cá giả cắt lát.', 'Nấm hương ngâm mềm trong nước có pha ít bột năng cho trắng, rửa sạch, bỏ chân, cắt đôi. Cải bó xôi rửa sạch, cắt khúc ngắn. Chần sơ tôm, thịt gà, nấm và cải bó xôi rồi vớt ra ngâm qua nước lạnh, để ráo.', 'Cho 0,5 lít nước ấm vào tô, nêm 1M nước tương LISA và 2M hạt nêm  Aji-ngon®.', 'Trứng gà đánh tan, dùng rây lược trứng rồi cho vào tô nước gia vị đã nguội.', 'Đổ trứng pha nước gia vị vào khoảng 1/3 chén, cho vào nồi hấp khoảng 10 phút cho trứng hơi đặc lại. Lấy ra xếp tôm, cá giả, thịt gà, nấm và cải bó xôi vào, đổ thêm trứng, cho vào nồi hấp thêm 20 phút nữa cho trứng chín.']",40,4,Dễ,['Dùng nóng như món khai vị.'],['Lược trứng qua rây sẽ làm cho hỗn hợp trứng mịn và không bị rỗ sau khi hấp.'],https://monngonmoingay.com/wp-content/uploads/2015/08/10.TrunghapkieuNhat3.png,642,"['Trứng gà', 'Tôm sú', 'Nấm hương', 'Thịt ức gà', 'Thanh cá giả', 'Cải bó xôi']","['Trứng gà 5 quả', 'Tôm sú 4 con', 'Nấm hương 50g', 'Thịt ức gà 50g', 'Thanh cá giả 1/2 thanh', 'Cải bó xôi 1 cây']",hấp
https://monngonmoingay.com/canh-nam-khoai-tu/,Canh nấm khoai từ,"['Nấm rơm chẻ đôi, ướp 1m hạt nêm Aji-ngon® từ Nấm hương và Hạt sen, 1/4m tiêu, 1/2m đường và 1m poa-rô phi.', 'Khoai từ chẻ dọc, lột vỏ. Dùng dao đập dập củ khoai, sau đó bằm sơ lại. Rau om, ngò gai cắt nhỏ.', 'Phi thơm poa-rô, cho nấm rơm vào xào, cho 1 lít nước vào. Đợi nước sôi cho khoai từ vào nấu 10 phút cho khoai chín và nở hết, nêm thêm 1M hạt nêm Aji-ngon® từ Nấm hương và Hạt sen, tắt lửa, cho ngò gai, rau om vào.']",30,4,Dễ,"['Cho canh ra tô, rắc tiêu lên trên. Dùng nóng.']","['Ướp nấm rơm trước với hạt nêm Aji-ngon® từ Nấm Hương và Hạt Sen giúp nguyên liệu có vị đậm đà.', 'Đập khoai chứ không cắt nhằm tạo độ sánh nhẹ hấp dẫn cho món canh.']",https://monngonmoingay.com/wp-content/uploads/2015/08/06_CQC2355_CanhNamKhoaiTu.png,643,"['Khoai từ', 'Nấm rơm', 'Poa-rô phi vàng', 'Poa-rô băm', 'Rau om, ngò gai', 'Tiêu, đường']","['Khoai từ 300g', 'Nấm rơm 200g', 'Poa-rô phi vàng 2M', 'Poa-rô băm', 'Rau om, ngò gai', 'Tiêu, đường']",canh
https://monngonmoingay.com/pho-mai-que-dau-phong/,Phô mai que đậu phộng,"['Phô mai cắt que dài 5x1cm.', 'Quậy đều trứng gà với 50g bột mì, nêm 1m hạt nêm Aji-ngon®, để 5 phút cho bột nở.', 'Đậu phộng giã nhỏ, trộn chung với bột xù.', 'Làm xốt dâu: nhào dâu với 1m đường và một ít nước cho dâu chín nhừ, để nguội. Pha 4M xốt Mayonnaise Aji-Mayo® và 1M hỗn hợp dâu ngào đường.', 'Tẩm bột phô mai: Lăn que phô mai lần lượt qua bột mì (phần còn lại), hỗn hợp bột trứng, hỗn hợp đậu phộng và bột xù, sau đó để lạnh.', 'Đun nóng dầu ăn, chiên phô mai với lửa lớn cho tới khi phô mai vàng đều, vớt ra để ráo dầu.']",30,4,Dễ,"['Xếp phô mai chiên ra dĩa, trang trí ngò tây và dâu, chấm kèm xốt dâu.']","['Phô mai sau khi tẩm nên để vào ngăn mát tủ lạnh để khi chiên được định hình tốt hơn.', 'Ủ hỗn hợp trứng, bột để vỏ que phô mai giòn và xốp hơn khi chiên.']",https://monngonmoingay.com/wp-content/uploads/2015/08/12_PhoMaiQueDauPhong_CQC5157.png,644,"['Phô mai', 'Bột mì', 'Trứng gà', 'Đậu phộng rang', 'Bột xù', 'Dâu tây chín đỏ', 'Dầu ăn, đường']","['Phô mai 200g', 'Bột mì 100g', 'Trứng gà 2 quả', 'Đậu phộng rang 100g', 'Bột xù 200g', 'Dâu tây chín đỏ 50g', 'Dầu ăn, đường']",món khác
